audio_path|text
audio_2082.wav|ข้อยคิดว่าควรมีคำแนะนำ เพราะผู้เฒ่าส่วนมากเฮ็ดบ่ค่อยเป็น
audio_2083.wav|ควรให้ความสำคัญอย่างมาก เพราะเป็นข้อมูลส่วนโตของลูกค้า
audio_2084.wav|หน้าหนาวแถวภาคอีสานนั้นกะหนาวอยู่ แต่ว่าบ่เท่าภาคเหนือ
audio_2085.wav|กะมีจ้ะ ถ้าว่าง กะจะทำงานอดิเรก
audio_2086.wav|กะกะแหน่บ่กะแหน่ อือ นั่นแหละ คือมันเป็นโลกโซเชียลเนาะ
audio_2087.wav|มันบ่ดีจ้ะ
audio_2088.wav|ทำขนมค่ะ เพราะว่าเจ้าของถนัด
audio_2089.wav|อากาศหนาวจ้ะ
audio_2090.wav|ข้อยอยากปรับปรุงเรื่องยามแอปธนาคารมันค้าง ข้อยอยากให้มันกลับมาใซ้งานได้เร็วที่สุด
audio_2091.wav|คิดว่าจำเป็น เพราะว่ามีพ่อแม่ที่เฮ็ดงานที่ต้องเดินทางด้วยรถ หากมื้อใดที่เกิดอุบัติเหตุหรือว่าเกิดเสียชีวิตขึ้นมาประกันชีวิตกะอาจสิกะกะได้ในตรงนั้น
audio_2092.wav|เซื่อ เพราะว่าข้อยเคยเห็นไทบ้านไปขอเลขอยู่นำต้นไม้
audio_2093.wav|ข้อยใซ้แบบสแกนลายนิ้วมือ ข้อยคิดว่าแบบสแกนลายนิ้วมือปลอดภัยกว่า
audio_2094.wav|ป่นปลา เหนี่ยนบักเขือ ต้มผัก ตำแจ่ว
audio_2095.wav|เลิกเรียนกะสิไปหาซื้อขนมกินนำหมู่ค่ะ เพราะว่าเลิกเรียนมาแล้วมันหิวข้าวค่ะ ขนมกะสิเป็นพวกขนมกรุบกรอบ เป็นส้มตำ เป็นอาหารของ ของทอดประมาณนี้ค่ะ
audio_2096.wav|ไปธนาคารนั้นนั้นโดยตรง เพราะว่าการที่เฮาแจ้งปัญหากับพนักงานธนาคารเฮาสิเฮ็ดให้การแก้ปัญหานั้นรวดเร็วมากขึ้น
audio_2097.wav|ข้อยใซ้แอปธนาคารออมสิน เพราะว่าโรงเรียนเปิดให้ตั้งแต่มัธยมแล้ว บ่ได้เปลี่ยน
audio_2098.wav|มีพี่น้องตั่วครับดีที่สุด บ่มีพี่น้องเฮาสิไปไสมาไสมันลำบาก มีพี่น้องเฮาหลายคนนะแฮ่งดี แฮ่งมีความสุข ได้นั่นได้นี่มาแบ่งกันกิน แนวคนอีสานเป็นจั่งซี้ล่ะครับ
audio_2099.wav|มักกินอาหารอีสานมาแต่เกิดแล้ว มันแซ่บจ้า
audio_2100.wav|จุดเด่นในการทำงานของคนอีสานกะคือเรื่องความขยันอดทนแล้วก็มีความดิ้นรนสูงค่ะ เพราะว่าหนึ่งด้วยภูมิศาสตร์และสภาพอากาศของอีสานเนี่ยมัน มันสิแห้งแล้งค่ะ เวลาเฮ็ดงานแบบว่าเฮ็ดนาอิหยังจั่งซี้มันกะสิ อั่น แล้งแล้วกะบ่ได้สบายค่ะ อีกด้านคมนาคม ด้านการเกษตรอิหยังจั่งซี้กะต้องแบบว่ามันแบบ บ่ บ่ได้สะดวกสบายขนาดนั้น
audio_2101.wav|ข้อยมักเสียงพิณนั้นแหล้ว มันห่าว มันเป็นตาเต้น
audio_2102.wav|ใส่เสื้อกันหนาวแล้วกะผิงไฟจ้ะ
audio_2103.wav|ข้อยคิดว่ามันทันสมัยขึ้นจากแต่ก่อนเดะ
audio_2104.wav|ข้อยเคยใซ้เที่ยวต่างจังหวัด มันสะดวกสบายต่อการใซ้จ่ายดี
audio_2105.wav|พัฒนาในหมู่บ้านจ้ะ
audio_2106.wav|บ่มักโพสต์จ้ะ
audio_2107.wav|แตกต่างอยู่จ้ะ เพราะว่าเด็กน้อยเฮาจะคิดอีกอย่างหนึ่ง ผู้ใหญ่เฮาจะคิดอีกอย่างหนึ่งจ้ะ
audio_2108.wav|มันเร็วดีจ้ะ
audio_2109.wav|อือ สารคดีค่ะ เพราะว่ามันมีความรู้จ้ะ
audio_2110.wav|บ่ได้มีผลกระทบอิหยังจ้ะ
audio_2111.wav|อากาศฮ้อนจ้ะ เพราะว่าบ่ดี
audio_2112.wav|ควร เพราะเพื่อความปลอดภัยของเฮา
audio_2113.wav|social media นี่กะดีจั่งหนึ่ง เพราะว่ามัน มันเห็นว่า เอ่อ เห็นดูนู่นดูนี่ เห็นได้เลยน่ะจ้ะ เพราะว่าโลกมีเดียนี่กะคือรู้จัก ความรู้รอบกะกะเยอะแยะเลยจ้ะ
audio_2114.wav|ซุบหน่อไม้ส้ม อั่น อั่น ข้อยติดใจ
audio_2115.wav|สิพาไปเที่ยว ไปกินข้าว กินร้านอาหาร 
audio_2116.wav|เป็นเรื่องที่ดีมาก เพราะแต่ละคนมีความสะดวกบ่ ที่สิไปเฮ็ดธุรกรรมบ่ส่ำกัน บางคนสะดวกในแอป บางคนสะดวกที่จะไปสาขาเลย
audio_2117.wav|ผีที่ไปสิงร่างผู้อื่นไว้ท่ากินตับ กินไต
audio_2118.wav|ได้ให้ลูกให้หลานมา ได้อยู่ได้เกิดได้มาร่วม ร่วมทุกข์ร่วมสุขกัน เป็นสิ่งที่ดี ที่เป็นรักใคร่กัน อยู่ตุ้มอยู่โฮมกัน
audio_2119.wav|ข้อยมักเบิ่งยอดเงินในบัญชีว่ามันเหลือส่ำใด
audio_2120.wav|มีเงื่อนไขที่บ่ตรงความต้องการของเฮา มีราคาที่บ่สมเหตุสมผล และความบริการที่บ่ดีของบริษัทนั้น
audio_2121.wav|สำหรับหนูกะคือโรงเรียนในชนบทนะคะ มีนักเรียนน้อยค่ะ แล้วกะครูน้อย มันเป็นแบบว่าบ้านหนูเนี่ยสิมีนักเรียนประมาณห้าสิบคนค่ะ กับครูประมาณห้าคน แล้วกะบ่ได้ บ่ได้สบายค่ะ แต่ว่าการ การศึกษากะบ่ได้เข้าถึงขนาดนั้น
audio_2122.wav|เฮ็ดกับข้าวกับน้ำมาสู่กันกินล่ะครับ แล้วเฮาเฮา หากมีไก่เฮาเอาไก่มาฆ่า ตำบักหุ่งเฮาตำบักหุ่งมาสู่กันกิน ครัวนั้นครัวนี้มาพร้อมหน้าพร้อมตากันนะมีความสุขหลายตั่วครับ
audio_2123.wav|คันเฮาเฮาเรื่องการเงินตั้งแต่น้อยน้อยหนิ โดยเฉพาะเรื่องการออม การลงทุนเฮาได้ เฮาเฮาสิมีชัยไปกว่าเฮากว่าผู้อื่น ถึงแม้ว่าเฮาสิแบบเฮาเฮาตั้งแต่ อ่า ป. หก รึหยังจั่งซี้ ตอนมัธยมเฮามีตังค์เก็บของเจ้าของแล้ว เฮาสามารถเลี้ยงเจ้าของได้แล้วอิหยังจั่งซี้ เฮาบ่ต้องไปเกาะพ่อแม่กินแล้วอิหยังจั่งซี้ เอ้อ มันเฮาเป็นเรื่องที่ดีคือกัน
audio_2124.wav|ผมกะสิทักทายเขาเจ้าว่า กินข้าวไป่อิหยังจั่งซี้แบบ เดี๋ยวกะไปกินข้าวกะนำกัน
audio_2125.wav|สำคัญ เพราะว่าเฮาบ่เฮาว่าในอนาคตเฮาสิพ้ออิหยังแหน่ เพราะฉะนั้นเฮาเฮาต้องมีเงินสำรองฉุกเฉินเอาไว้ตั่ว
audio_2126.wav|ผมว่าธนาคารควรสิติดต่อผู้นั้นโดยทันที แล้วกะเฮ็ดเรื่องเอาเงินคืนกลับกันอิหยังจั่งซี้ เพราะว่าธนาคารมันสิกะสิเป็นกะกลางในการติดต่อเนาะ แล้วกะเป็นแหล่งติดต่อที่น่ากะถือที่สุด เพราะว่ากะสิไปโทรสุ่มสี่สุ่มห้าให้ผู้นั้น เขาบ่ เขาบ่กะเขาย้านว่ากะเป็น call center อีหลีล่ะ
audio_2127.wav|คันได้พ้อนำหมู่ที่บ่ได้พ้อกันโดนนี่ผมกะสิทักเพิ่นว่า เอ้อ เป็นจั่งใดมาแหน่ ไปเฮ็ดอิหยังมาแหน่จั่งซี้กะธรรมดาธรรมดาเป็นคำถามธรรมดาก่อน เอ้อ แล้วค่อยเว้ากันต่อต่อไปจั่งซี้แหม
audio_2128.wav|ผมกะมักสิ ไปกินข้าวก่อนนั่นล่ะ หลังเลิกงานกะต้องไปกินข้าวเนาะ เติมพลัง แล้วกะเมือกะ เมือกะกะ มากะนั่งเบิ่งซีรีส์ เอ้า อาบน้ำก่อนค่อยนั่งเบิ่งซีรีส์ที่อยากเบิ่งอิหยังจั่งซี้ อั่น หาแนวฮีลเจ้าของหลายหลาย
audio_2129.wav|ผมกะมักสิถอนเงินตอนที่ผมอยากได้เงินสด ตอนที่ผมอยากพกเงินสด โดยเฉพาะตอนไปเที่ยว ไปเที่ยวนี่มันสิมีบางหม้องเนาะ เขารับแต่เงินสดผมกะต้องพกเงินสดติดกะเอาไว้ เผื่อสถานการณ์จำเป็นอิหยังจั่งซี้
audio_2130.wav|ปกติผมกะบ่ได้ฝากเงินเลย เพราะว่าได้เงินเข้ามาเงินกะออกตลอด เงินออกดู๋ครับ
audio_2131.wav|ผมบ่เคยแลกเงินนำธนาคาร แต่ว่าผมกะมองว่าแลกเงินนำธนาคารนี่น่าสิเป็นอีกกะเลือกหนึ่งที่มันดี เพราะว่าธนาคารนี่มันน่ากะถือ
audio_2132.wav|กะแจ้ง อั่น ธนาคารที่เป็นเจ้าของบัตร
audio_2133.wav|มักฟังเพลงยามอาบน้ำ เพราะว่า รู้สึกว่าเจ้าของเป็นนักร้อง
audio_2134.wav|ควร เพราะว่าผู้เฒ่าผู้แก่ลางคนกะอาจสิอ่านแล้วบ่เข้าใจ
audio_2135.wav|ใซ้ อั่น โดยเฉพาะการสมัครแพลต แพลตฟอร์มเบิ่งหนังว่าสิเป็น Netflix ต้องใซ้จ่ายผ่านบัตร
audio_2136.wav|บ่ได้มีความจำเป็นจ้า เพราะว่าบ่ได้ทำประกันชีวิต
audio_2137.wav|จำบริษัทไทยประกันชีวิตได้ เพราะว่าเห็นมาตั้งแต่เด็กน้อยแล้ว เห็นดู๋คัก
audio_2138.wav|เข้าถึงง่ายอยู่นะ เพราะต้องการลูกค้า
audio_2139.wav|บ่ เพราะว่าบ่มีเวลา
audio_2140.wav|ดีอยู่นะ มีคนเปิดประตูให้พร้อม
audio_2141.wav|คันยามสงกรานต์กะมีหมู่มีญาติมากะสิเฮ็ด หุงหากับคงกับข้าวกินกันหั้นล่ะ กะมีแอลกอฮอล์นำ มีขนมนมเนยไปจั่งซั้นล่ะ แล้วกะออกไปเล่นน้ำตอนบ่ายบ่าย กะสิส่ำนั้นตั่ว
audio_2142.wav|สร้างด้วยไม้ ในสมัยนี้ก็ยังพบเห็นได้อยู่ว่าคนอีสานตามหมู่บ้าน แบบ ถิ่นกำเนิดหยังจั่งซี้น่ะกะยังมีการกะไม้ในการเฮ็ดบ้านเรือนอยู่
audio_2143.wav|ถ้ามันเป็นเรื่องที่ต้องตอบ เป็นความจำเป็นที่ต้องตอบเพื่อให้แบบ เรื่องที่เฮาแจ้งไปอะ มันคืบหน้าแล้วมันเป็นประโยชน์ต่อเรื่องปัญหาที่เฮาแจ้งอะ เฮาพร้อมที่จะให้ข้อมูลนะ
audio_2144.wav|ควรปรับปรุงสำหรับโทรศัพท์ Android เพราะว่าโทรศัพท์ Android ใซ้แอปธนาคารแล้วใซ้ใซ้
audio_2145.wav|กะมีผลอยู่เดะ ถ้ากะอย่างหนังมันน่าสนใจ คนกะอยากไปเบิ่งหนังหลาย
audio_2146.wav|คันเว้าเรื่องวัดซื่อดังในจังหวัดข้อยซื่อมีวัดภูค่าว แล้วซื่อวัดภูสิงห์
audio_2147.wav|มันอาจสิบ่แน่นอนว่า เฮาสิขายสิ่งนั้นได้ เฮาสิบ่ได้เงิน
audio_2148.wav|เปิดธนาคารแรกคือธนาคารกรุงศรี ญ้อนมันใกล้เฮือนเฮือนเลยเปิดไว้
audio_2149.wav|ส้มตำไก่ย่างกินจั่งใดกะบ่เคยเบื่อ
audio_2150.wav|กินโจ๊ก เพราะว่าหาซื้อง่าย
audio_2151.wav|ข้อยคิดว่าอาจสิเป็นผลดีกับบางส่วน แต่ว่าสำหรับข้อยแล้วมันบ่แม่นผลดีเกี่ยวกับข้อย เพราะว่าการที่พนักงานโทรมามันกะเฮ็ดให้กะเสียเวลาที่จะต้องฟัง ถ้ากะตัดสายเขาไปมันกะถือว่ากะบ่มีมารยาท
audio_2152.wav|ดี บริการดี เว้าดี ถามอิหยังกะตอบ แล้วกะปรึกษาได้ตลอด
audio_2153.wav|บ่ฮู้สึกอิหยังเลย เพราะว่าบ่เคยเล่นหุ้น เห็นแต่คนรวยรวยเล่น บ่เคยเล่นนำดอก
audio_2154.wav|คุ้มสำหรับคนที่แบบบ่มีสวัสดิการของรัฐ อย่างเช่นบ่ได้เป็นข้าราชการ บ่ได้มีคู่สมรสเป็นข้าราชการ แล้วกะคิดว่าการเฮ็ดประกันชีวิตดีกว่าที่สิมากะบัตรสามสิบบาท หรือว่ากะประกันสังคม
audio_2155.wav|คิดว่าตอนนี้บ่พร้อมในการลงทุน เพราะว่ายังบ่ได้ศึกษาอิหยังเลย
audio_2156.wav|ถ้าเลือกได้อย่างหนึ่งอยากดีดกีตาร์ เพราะอยากเล่นเป็น
audio_2157.wav|ข้อยมีความมั่นใจในข้อมูลแปดสิบเปอร์เซ็นต์ เพราะว่าพนักงานเป็นคนให้คำแนะนำ แต่อีกยี่สิบเปอร์เซ็นต์กะคือกะต้องไปหาข้อมูลในธนาคารอีกรอบหนึ่งว่าสิ่งที่พนักงานเว้าเป็นเรื่องจริง น่ากะถือหรือเปล่า
audio_2158.wav|มีความกังวล เพราะว่ามีข่าวเกี่ยวกับ มีข่าวเกี่ยวกับ อั่น แก๊ง call center ในการดูดเงินขะ ออกบัญชีธนาคาร
audio_2159.wav|ข้อยคิดว่าควรสิมีการแต่งโตให้เรียบร้อยให้มันโตกาลเทศะ เพราะว่ามันมีหลากหลายวัยที่ไปโตบริการ บ่แม่นแค่มีวัยรุ่น วัยทำงาน แต่ว่ายังมีผู้เฒ่าวัยชราไปนำ
audio_2160.wav|โอ๊ย หลายอย่าง กะเทิงได้เงินมาจักสิเก็บไว้ไสกะไว้ในธนาคาร เงินเดือนเดี๋ยวนี้เขากะโอนผ่านธนาคารกันกะแล้ว
audio_2161.wav|ภาคอีสานสามารถเที่ยวได้ทุกฤดู คันแม่นฤดูหนาวสามารถไปเบิ่งหมอกอยู่ที่เมืองเลยได้ แต่คันแม่นหน้าฮ้อนสามารถที่จะมาเล่นน้ำอยู่เขื่อนลำปาวได้
audio_2162.wav|สร้างความเครียดอยู่แล้ว เพราะว่าการลงทุนมันกะเกี่ยวกับเงิน กะสิเฮ็ดให้คนเครียดนี่ล่ะ
audio_2163.wav|มักเบิ่งอยู่เฮือนหลายกว่า เพราะว่ามันเป็นส่วนเฮือน แล้วเฮือนได้เบิ่งกับครอบครัว
audio_2164.wav|กะจำเป็นอยู่นะ เพราะว่าบางบ้านมันกะอยู่ไกล
audio_2165.wav|สิโทรเข้าไปธนาคารเลยบอกว่าถืกแบบนี้ แบบนี้ แล้วยังถ้าแบบบ่ทันได้มีหยังคืบหน้าถืกสิเข้าไปที่ธนาคารแล้วถืกสิไปที่ตำรวจ
audio_2166.wav|มีการแข่งขันสูงอยู่นะ เพราะว่าต้องหาลูกค้า
audio_2167.wav|มักวิชาภาษาจีนที่สุด เพราะว่าเรียนแล้วเข้าใจ เรียนแล้วรู้เรื่อง แล้วก็สามารถเว้าได้หน่อยหนึ่ง
audio_2168.wav|เพราะว่าถืกปลูกฝังมาว่าได้ผัวฝรั่งแล้วก็จะรวย เฮ็ด
audio_2169.wav|ส่วนโตข้อยมัก Fast and Furious เรื่องพวกรถแข่ง เพราะว่าข้อยมักรถ การแข่งรถ การต่อสู้กันเทิงรถ แต่ว่าภาคหลังหลังมารู้สึกว่ามันออกนอกโลกคักโพด ข้อยเลยโตบ่ค่อยติดตามปานใด
audio_2170.wav|บ่มีเหตุผลจ้า เพราะว่าบ่คิด บ่เคยที่จะคิดจะซื้อ
audio_2171.wav|ไปตู้ ATM กะต้องนั่งรถขับรถไปกดเงิน แต่ว่าธนาคารนอนอยู่เทิงเตียงกะสามารถโอนเงินได้ กดเงินกะได้แล้ว
audio_2172.wav|เฮามักอ้ายเบิล ปทุมราช คิดว่าถ้าได้เจอกันนะสิขอลายเซ็น
audio_2173.wav|เฮ็ดกินเอง แล้วกะแม่กับพ่อเป็นคนเฮ็ดให้กินตลอด
audio_2174.wav|ไทยประกันชีวิต เพราะว่าเห็นดู๋ใน TV เห็นหลายเทื่อคัก
audio_2175.wav|บ่ซื้อ ขี้คร้าน เมื่อย คร้านหา
audio_2176.wav|บักค่อยมักหม้องคนหลาย เพราะว่าเที่ยวบ่ม่วน ไปหม้องคนน้อยน้อยดีกว่า
audio_2177.wav|บัตรดีกว่า เพราะว่าเฮาสิบ่ต้องพกเงินสดหลายหลายใบ แล้วเฮาบ่ได้ถือเงินไปหลายเพื่อความปลอดภัย
audio_2178.wav|สำคัญมาก เพราะว่าการมีความฮู้ทางการเงิน ฮู้สิให้ ฮู้ให้ฮู้ลงทุนในทางที่มันฮู้ ที่มันดี ที่เห็นผลเร็วเร็ว
audio_2179.wav|จะเลือกเอาธนาคารที่มันใกล้บ้านและสะดวกสบาย
audio_2180.wav| อันนี้ข้อยกะบ่กะคือกันเด้อ เพราะว่าข้อยกะบ่ได้เป็นหมู่บ้านในเมืองแล้วบ่ได้มี เอ่อ เฮ็ดบั้งฟงบั้งไฟดอก ตรงนี้กะสิถาม Google เอากะได้ดอกเด้อ ข้อยกะบ่กะคือกัน
audio_2181.wav|อันข้อนี้ตอบไปแล้วเด้อ ไปอ่านเด้อ ย้อนอ่านเด้อ ขอข้างเทิงหั้นล่ะ ตอบไปแล้ว
audio_2182.wav|บ่เหมาะ เพราะว่า อั่น เฮาทันได้มีเงินเก็บ เฮาควรที่จะเฮา เริ่มมีเงินเก็บก่อนจั่งควรสิเฮา
audio_2183.wav|ธนาคารกรุงไทย เพราะเว้าดีอยู่
audio_2184.wav| คันสิให้คึดว่าสิคึดโลกร้อนได้จั่งใดนี่คึดส่วนคึดคึดสิเป็นปลูกต้นไม้ มักปลูกต้นไม้ ปลูกแล้วมัน มันเย็น มันร่มรื่น
audio_2185.wav|มีความรู้สึกซื่อซื่อ เพราะว่าชอบเล่นหุ้น
audio_2186.wav|ไฮไลต์มีปัญหา
audio_2187.wav|คันส่วนโตข้อย ข้อยสิมักเที่ยวผู้เดียว แต่ว่าข้อเสียของการเที่ยวผู้เดียวคือเวลาโตพ้ออิหยังที่มันสวยงามนี่ โตบ่สามารถแบ่งปันให้ผู้อื่นได้
audio_2188.wav|เวลาเกิดอุบัติเหตุอยู่โรงเรียน สิได้พาไปโรงพยาบาลเอกชนทันเวลา
audio_2189.wav|บ่ฮู้ว่าสิแนะนำเรื่องใด ฮู้เจ้าของเองฮู้บ่ค่อยเบิ่งหนัง บ่มีความรู้เรื่องหนังเลย โดนโดนค่อยไปเบิ่งเทื่อหนึ่ง
audio_2190.wav|มักหน้าฝนมากกว่า มันหอมกลิ่นดิน กลิ่นไอน้ำ กลิ่นป่า กลิ่นไม้อิหยังจั่งซี้ มันเฮ็ดให้เฮาผ่อนคลาย คันหน้าหนาวดังมันแห้ง
audio_2191.wav|โอ๊ย หลายเลย ทั้งบุญบั้งไฟ ทั้งแห่เทียนพรรษา ทั้ง อ่า อิหยังอีกล่ะ บั้งไฟพญานาคนี่กะคัก อื้ม หลายอย่างหลายแนว สุดซุแนว แล้วกะม่วนคัก ม่วนกว่าซุภาคล่ะไป อื้ม
audio_2192.wav|ข้อยบ่ได้เล่นหุ้น ข้อยเลยบ่ฮู้
audio_2193.wav|ยังใซ้อยู่ คันเป็นกินข้าวเหนียว แต่คันแบบ แต่ใซ้เป็นส่วนน้อย แต่ผู้ลางคนใซ้ใซ้แบบส้อมในการกินแล้ว
audio_2194.wav|แล้วแต่ความสมัครใจของแต่ละคน
audio_2195.wav|ข้อยกะบ่รู้คือกันว่าสิบปีข้างหน้ามันสิเป็นจั่งใด อาจจะ น้องข้อยอาจสิมีผัวมีเมีย หรือว่าข้อยอาจจะไปมีครอบครัวใหม่กะได้ มันแน่นอนบ่ได้ดอก
audio_2196.wav|สะดวกสบายเพราะว่า ย่างไปไสกะสามารถสแกนได้เลย แล้วก็สะดวกสบายญ้อนว่าบ่ต้องพกกระเป๋าตัง
audio_2197.wav|ลงกับหุ้น เพราะว่าเห็นคนเล่นหลาย ศึกษาไปเรื่อยเรื่อย
audio_2198.wav|ถ้าให้เลือกเฮาเบิ่งซีรีส์ดีกว่า เพราะว่ามันมีหลายตอนเบิ่งเป็นตอนตอนดีกว่า เบิ่งหนังเทื่อเดียว
audio_2199.wav|ข้อยใซ้ออมสินเป็นหลัก ข้อยมักโอนเงินตอนตีหนึ่ง ตีสอง มันโอนง่าย สะดวก
audio_2200.wav|บริการดี ถามอิหยังกะตอบได้ ตอบสุภาพเรียบร้อย
audio_2201.wav|ถ้าให้เลือกกะอยากฝึกผู้เดียว ถ้าเฮ็ดผู้เดียวน่าสิมีสมาธิกว่าเฮ็ดหลายคน
audio_2202.wav|ข้อยคิดว่าต้องเป็นแหล่งกู้เงินที่มีรายละเอียดชัดเจนเกี่ยวกับดอกเบี้ย เงินทุน หรือว่าเงินที่ต้องจ่าย
audio_2203.wav|บ่อยาก เพราะว่ามันทรงคือสิยุ่งยาก อาจสิหลายขั้นตอน
audio_2204.wav|อันนี้ข้อยกะบ่กะ คือกัน
audio_2205.wav|เดี๋ยวนี้บ่ค่อยได้เบิ่ง TV เลย เบิ่งแต่โทรศัพท์ เบิ่งแต่ TikTok ถ้าแม่นเบิ่ง TV ส่วนใหญ่กะสิเป็นข่าวสาร
audio_2206.wav|ข้อยคิดว่าการลงทุนกับทองคำน่ะ เพราะว่าทองคำมันสิมีอัตราเงินที่ ขึ้นลงในแต่ละมื้อบ่เท่ากัน แต่ว่าถ้าลงทุนในที่ดิน ถ้าเป็นที่ที่อยู่ในป่า เขาประเมินที่มาให้ห้าแสน มันกะยังสิมีค่าห้าแสนส่ำเก่า
audio_2207.wav|ข้อยคิดว่าการลงทุนเพื่อการเกษียณอายุ เพราะว่าเฮาเฮายังสามารถเก็บเงินไปได้เรื่อยเรื่อย ในขณะที่เฮาทำงานได้ แต่ถ้าเฮาลงทุนแล้วได้เงินเร็ว เฮาเฮาบ่รู้ว่าในมื้ออื่นเฮายังสิสามารถได้เงินบ่
audio_2208.wav|การพนันมั้ง เห็นหลาย แต่ละคนกะได้เงินบ่ได้เงิน แต่กะติดการพนันหลายอยู่
audio_2209.wav|ข้อยว่ายังบ่ปลอดภัยร้อยเปอร์เซ็นต์ แต่ว่าอาจสิมีบางหม้องบางแหล่งที่ มันมีความปลอดภัย แบบว่าน่าเซื่อถือ แต่ว่าสำหรับเซื่อข้อยเองแล้ว ข้อยยังคิดว่าการกู้เงินผ่านแอพมือถือยังบ่ปลอดภัย
audio_2210.wav|มีผลแน่นอน คนรอบข้างเฮาเฮาอยู่ในชีวิตเฮาอยู่ตลอด
audio_2211.wav|ข้อยคิดว่าการที่เพิ่นไปอยู่นำชนกลุ่มน้อย บ่ว่าสิเป็นไทลาว ไทกะเลิง หรืออิหยังต่างต่างที่เป็นชนเผ่า คิดว่าเป็นการแลกเปลี่ยนวัฒนธรรมและการซึมซับวัฒนธรรมที่ดี
audio_2212.wav|ส่งผลหลาย คันอากาศฮ้อนมันฮ้อนหงุดหงิด มันฮ้อนหนหวย สิเฮ็ดอิหยังฮ้อนบ่มีอารมณ์สิเฮ็ด คันอากาศเย็นฮ้อนอีกเรื่องหนึ่ง เฮ็ดอิหยังฮ้อนได้อากาศเย็นน่ะ
audio_2213.wav|มีความสำคัญ เพราะว่าในปัจจุบันเนี่ย จั่งควายกะยังกะในการเฮ็ดข้าว เฮ็ดนาอยู่
audio_2214.wav|ควรมีตั้งแต่อายุน้อยน้อยนั่นล่ะ เพราะว่ามันสิได้เฮ็ดให้เฮา คุ้นชินกับการลงทุนต่างต่างในทางที่ดี บ่แม่นทางที่บ่ดี
audio_2215.wav|ตอนนี้ทันได้พร้อม เพราะยังบ่มีกำลังทรัพย์
audio_2216.wav|แต่งเพลงบรรยากาศบ้านบ้านมั้ง คิดบ่ออก จักสิแต่งแนวใด แต่งเพลงบ่เป็น
audio_2217.wav|กะสิบอกให้แก้ไขหรือปรับปรุงกับทางธนาคาร แล้วก็อาจสิไปร้องเรียนกับธนาคารโดยตรง
audio_2218.wav|กะดีอยู่ บริการเร็วดีอยู่
audio_2219.wav|บ่มีความคิดเห็น 
audio_2220.wav|คันแม่นสิไปเบิ่งในโรงหนังกะน่าจะเป็นเรื่อง สัปเหร่อ มันอาจจะบ่ม่วน ตลก คอมเมดี แต่ว่ามันเป็นเรื่องหนึ่งที่ข้อยรู้สึกว่ามันเป็นข้อคิดที่ดี สำหรับการมีชีวิตอยู่
audio_2221.wav|ขึ้นอยู่กับมุมมองของแต่ละคน
audio_2222.wav|ข้อยเลือกภูเขา เพราะว่าข้อยเป็นคนที่มักขึ้นเขา มักขี่รถไปนำภูเขา ข้อยมักธรรมชาติหลายกว่าทะเล
audio_2223.wav|ที่ธนาคารเลย เฮาสิได้เฮาจากปากของ อั่น พนักงาน พนักงานเลยจั่งสิบ่ได้ติดต่อยุ่งยาก เพราะว่ามันต้องรอนู่นรอนี่
audio_2224.wav|บ่โทร คนแรกที่จะโทรคือโทรหาเพื่อน
audio_2225.wav|มีผลต่อ การ อั่น การใช้จ่ายเงินเข้าเงินออก
audio_2226.wav|บ่มีความคิดเห็นจ้า
audio_2227.wav|กะดี เพราะว่าบางคนเพิ่นกะบ่ได้ถนัดที่จะกะแอป หรือว่าเข้าเว็บไซต์ เพิ่นอาจสิถนัดที่จะไปติดต่อที่สาขาได้มากกว่า
audio_2228.wav|เฮาว่าบ่สำคัญ เพราะว่ามันบ่ได้จำเป็น แต่ส่วนมากเฮาเฮาซื้อนี่แหละ เพราะว่าอยากให้คนอยู่บ้านได้ลองกินของท้องถิ่นอื่น
audio_2229.wav|สะดวกแล้วกะบ่ต้องเดินทางไกล จิ้มในโทรศัพท์ง่ายง่ายกะเฮ็ดประกันได้แล้ว ดีคัก มักกะ
audio_2230.wav|บ่ให้ใซ้ เพราะว่ามันเป็นข้อมูลส่วนใซ้ของใซ้
audio_2231.wav|ส่วนโตโตอยู่ในเมือง การขนส่งโตโอเคดี คิดว่าบ่มีหยังน่าปรับปรุง
audio_2232.wav|ใซ้แอปธนาคารตั้งแต่อายุสิบห้าปีจ้า
audio_2233.wav|สิ่งแวดล้อมที่ดีสำหรับโตเจ้าของนี่ที่โตว่าดีที่สุดนี่คือคน สิ่งแวดล้อมจากมนุษย์นี่ คันสิ่งแวดล้อมหรือว่าสังคม หรือจั่งซี้มันดีอะ มันทำ มันสิส่งผลให้ชีวิตมันดี แต่ว่าถ้าสิ่งแวดล้อมเหมือนต้นมงต้นไม้นี่คือมันอุดมสมบูรณ์ บ่แห้งแล้งนี่โตถือว่า OK แล้ว
audio_2234.wav|คันหลักหัวใจสำคัญกะคือสิบ่ต่างดอก กะสิเล่นน้ำ รดน้ำดำหัวหั้นล่ะ แต่ว่าความม่วนกะสิ ขึ้นอยู่กับบรรยากาศนั่นล่ะ เสียงเพลงแหน่ คนแหน่ หมู่แหน่ ประมาณนั้น
audio_2235.wav|ให้รู้จักเก็บเงินไว้ของเจ้าของ เพราะว่าเวลาฉุกเฉินมันจะไปพึ่งผู้ใดกะบ่ได้
